"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ARM00087480","ROSARIO, AR","2015-12-02",,,"75",,"62"
"ARM00087480","ROSARIO, AR","2015-12-03",,,"76","86","68"
"ARM00087480","ROSARIO, AR","2015-12-04","0.04",,"78",,
"ARM00087480","ROSARIO, AR","2015-12-05","0.00",,"75","89","66"
"ARM00087480","ROSARIO, AR","2015-12-06",,,"70","85","56"
"ARM00087480","ROSARIO, AR","2015-12-07",,,"75",,"60"
"ARM00087480","ROSARIO, AR","2015-12-08",,,"75",,
"ARM00087480","ROSARIO, AR","2015-12-09","1.06",,"70","87","62"
"ARM00087480","ROSARIO, AR","2015-12-10","0.00",,"75",,"63"
"ARM00087480","ROSARIO, AR","2015-12-11",,,"74","92",
"ARM00087480","ROSARIO, AR","2015-12-12",,,"77","92",
"ARM00087480","ROSARIO, AR","2015-12-13","0.12",,"76","91","63"
"ARM00087480","ROSARIO, AR","2015-12-14","0.31",,"74","89",
"ARM00087480","ROSARIO, AR","2015-12-15","0.00",,"75","83",
"ARM00087480","ROSARIO, AR","2015-12-16",,,"80",,"69"
"ARM00087480","ROSARIO, AR","2015-12-17","0.43",,"74","90","66"
"ARM00087480","ROSARIO, AR","2015-12-18","0.01",,"72","81","63"
"ARM00087480","ROSARIO, AR","2015-12-19","0.00",,"66","79","51"
"ARM00087480","ROSARIO, AR","2015-12-20",,,"68",,
"ARM00087480","ROSARIO, AR","2015-12-21",,,"79",,
"ARM00087480","ROSARIO, AR","2015-12-22",,,"79","91","72"
"ARM00087480","ROSARIO, AR","2015-12-23","0.00",,"72","85",
"ARM00087480","ROSARIO, AR","2015-12-24","0.94",,"74",,"63"
"ARM00087480","ROSARIO, AR","2015-12-25","0.00",,"80",,"72"
"ARM00087480","ROSARIO, AR","2015-12-26",,,"83","90","74"
"ARM00087480","ROSARIO, AR","2015-12-27",,,"80",,"70"
"ARM00087480","ROSARIO, AR","2015-12-28",,,"87",,"75"
"ARM00087480","ROSARIO, AR","2015-12-29","0.00",,"83","94",
"ARM00087480","ROSARIO, AR","2015-12-30","0.16",,"82","90","71"
"ARM00087480","ROSARIO, AR","2015-12-31","0.00",,"80","90","75"
"ARM00087480","ROSARIO, AR","2016-01-01","0.00",,"80",,"70"
"ARM00087480","ROSARIO, AR","2016-01-02",,,"84",,"75"
"ARM00087480","ROSARIO, AR","2016-01-03",,,"79","90",
"ARM00087480","ROSARIO, AR","2016-01-04","0.20",,"78",,
"ARM00087480","ROSARIO, AR","2016-01-05","1.06",,"76","89",
"ARM00087480","ROSARIO, AR","2016-01-06","0.16",,"75","89","64"
"ARM00087480","ROSARIO, AR","2016-01-07","0.00",,"73","85","61"
"ARM00087480","ROSARIO, AR","2016-01-08","0.16",,"76",,"65"
"ARM00087480","ROSARIO, AR","2016-01-09","0.00",,"77",,"67"
"ARM00087480","ROSARIO, AR","2016-01-10",,,"78","87",
"ARM00087480","ROSARIO, AR","2016-01-11",,,"78",,"65"
"ARM00087480","ROSARIO, AR","2016-01-12",,,"75","90",
"ARM00087480","ROSARIO, AR","2016-01-13",,,"76",,"64"
"ARM00087480","ROSARIO, AR","2016-01-14",,,"80",,"64"
"ARM00087480","ROSARIO, AR","2016-01-15","0.00",,"80",,"68"
"ARM00087480","ROSARIO, AR","2016-01-16",,,"84",,
"ARM00087480","ROSARIO, AR","2016-01-17",,,"79","96","67"
"ARM00087480","ROSARIO, AR","2016-01-18",,,"77","92","63"
"ARM00087480","ROSARIO, AR","2016-01-19",,,"82",,"74"
"ARM00087480","ROSARIO, AR","2016-01-20",,,"88",,"78"
"ARM00087480","ROSARIO, AR","2016-01-21",,,"87","100","75"
"ARM00087480","ROSARIO, AR","2016-01-22",,,"89","99","76"
"ARM00087480","ROSARIO, AR","2016-01-23",,,"83","99","76"
"ARM00087480","ROSARIO, AR","2016-01-24",,,"87",,
"ARM00087480","ROSARIO, AR","2016-01-25","0.87",,"75","98","64"
"ARM00087480","ROSARIO, AR","2016-01-26","0.00",,"78","88","68"
"ARM00087480","ROSARIO, AR","2016-01-27",,,"76","87","65"
"ARM00087480","ROSARIO, AR","2016-01-28",,,"79",,"70"
"ARM00087480","ROSARIO, AR","2016-01-29","0.00",,"80","88","74"
"ARM00087480","ROSARIO, AR","2016-01-30",,,"76","88","67"
"ARM00087480","ROSARIO, AR","2016-01-31",,,"76","86",
"ARM00087480","ROSARIO, AR","2016-02-01",,,"68","87","56"
"ARM00087480","ROSARIO, AR","2016-02-02",,,"74",,"59"
"ARM00087480","ROSARIO, AR","2016-02-03",,,"73","88","66"
"ARM00087480","ROSARIO, AR","2016-02-04",,,"75",,"65"
"ARM00087480","ROSARIO, AR","2016-02-05",,,"80","92","71"
"ARM00087480","ROSARIO, AR","2016-02-06",,,"84",,"73"
"ARM00087480","ROSARIO, AR","2016-02-07",,,"84","98",
"ARM00087480","ROSARIO, AR","2016-02-08","2.09",,"77","97","74"
"ARM00087480","ROSARIO, AR","2016-02-09","0.08",,"76",,"68"
"ARM00087480","ROSARIO, AR","2016-02-10","0.00",,"78","91","69"
"ARM00087480","ROSARIO, AR","2016-02-11",,,"87",,"75"
"ARM00087480","ROSARIO, AR","2016-02-12",,,"85",,"78"
"ARM00087480","ROSARIO, AR","2016-02-13","1.61",,"78","96","70"
"ARM00087480","ROSARIO, AR","2016-02-14","0.12",,"76",,"62"
"ARM00087480","ROSARIO, AR","2016-02-15","0.00",,"80",,"71"
"ARM00087480","ROSARIO, AR","2016-02-16",,,"83","91","76"
"ARM00087480","ROSARIO, AR","2016-02-17","1.30",,"78","91",
"ARM00087480","ROSARIO, AR","2016-02-18","0.00",,"75",,"62"
"ARM00087480","ROSARIO, AR","2016-02-19","3.43",,"77","90","69"
"ARM00087480","ROSARIO, AR","2016-02-20","0.43",,"76",,"69"
"ARM00087480","ROSARIO, AR","2016-02-21","0.00",,"81",,
"ARM00087480","ROSARIO, AR","2016-02-22",,,"83",,"78"
"ARM00087480","ROSARIO, AR","2016-02-23",,,"82","91","73"
"ARM00087480","ROSARIO, AR","2016-02-24",,,"81",,"69"
"ARM00087480","ROSARIO, AR","2016-02-25","0.28",,"74","92","67"
"ARM00087480","ROSARIO, AR","2016-02-26","3.90",,"72","83","64"
"ARM00087480","ROSARIO, AR","2016-02-27","0.79",,"70",,"59"
"ARM00087480","ROSARIO, AR","2016-02-28","0.00",,"72",,"61"
"ARM00087480","ROSARIO, AR","2016-02-29",,,"74",,"64"
"ARM00087480","ROSARIO, AR","2016-03-01","0.98",,"74","87","67"
"ARM00087480","ROSARIO, AR","2016-03-02","0.12",,"70","78","62"
"ARM00087480","ROSARIO, AR","2016-03-03","0.00",,"72",,"61"
"ARM00087480","ROSARIO, AR","2016-03-04",,,"73",,
"ARM00087480","ROSARIO, AR","2016-03-05","0.28",,"67","84","62"
"ARM00087480","ROSARIO, AR","2016-03-06","0.00",,"67",,"55"
"ARM00087480","ROSARIO, AR","2016-03-07",,,"71","80","59"
"ARM00087480","ROSARIO, AR","2016-03-08",,,"68","78",
"ARM00087480","ROSARIO, AR","2016-03-09","0.00",,"72",,
"ARM00087480","ROSARIO, AR","2016-03-10",,,"62","81","53"
"ARM00087480","ROSARIO, AR","2016-03-11",,,"61",,"52"
"ARM00087480","ROSARIO, AR","2016-03-12",,,"65","76","53"
"ARM00087480","ROSARIO, AR","2016-03-13",,,"70",,"60"
"ARM00087480","ROSARIO, AR","2016-03-14",,,"71",,"60"
"ARM00087480","ROSARIO, AR","2016-03-15",,,"73",,"60"
"ARM00087480","ROSARIO, AR","2016-03-16",,,"78",,"67"
"ARM00087480","ROSARIO, AR","2016-03-17",,,"83","92","75"
"ARM00087480","ROSARIO, AR","2016-03-18","1.06",,"71","93",
"ARM00087480","ROSARIO, AR","2016-03-19","0.08",,"61","69","55"
"ARM00087480","ROSARIO, AR","2016-03-20","0.47",,"60","69","57"
"ARM00087480","ROSARIO, AR","2016-03-21","0.16",,"63",,"58"
"ARM00087480","ROSARIO, AR","2016-03-22","0.00",,"68",,"60"
"ARM00087480","ROSARIO, AR","2016-03-23",,,"73",,
"ARM00087480","ROSARIO, AR","2016-03-24",,,"70",,"58"
"ARM00087480","ROSARIO, AR","2016-03-25",,,"65","81","55"
"ARM00087480","ROSARIO, AR","2016-03-26","0.01",,"67",,"58"
"ARM00087480","ROSARIO, AR","2016-03-27","0.00",,"67",,"56"
"ARM00087480","ROSARIO, AR","2016-03-28",,,"69",,"56"
"ARM00087480","ROSARIO, AR","2016-03-29",,,"73",,"58"
"ARM00087480","ROSARIO, AR","2016-03-30",,,"73","85","61"
"ARM00087480","ROSARIO, AR","2016-03-31",,,"76","85","67"
"ARM00087480","ROSARIO, AR","2016-04-01",,,"78",,
"ARM00087480","ROSARIO, AR","2016-04-02","1.42",,"72","86",
"ARM00087480","ROSARIO, AR","2016-04-03","0.67",,"69","80","62"
"ARM00087480","ROSARIO, AR","2016-04-04","0.00",,"71","76","66"
"ARM00087480","ROSARIO, AR","2016-04-05","0.02",,"67","74",
"ARM00087480","ROSARIO, AR","2016-04-06","1.34",,"66",,
"ARM00087480","ROSARIO, AR","2016-04-07","0.01",,"66","73","60"
"ARM00087480","ROSARIO, AR","2016-04-08","1.26",,"69",,"65"
"ARM00087480","ROSARIO, AR","2016-04-09","0.24",,"65","71","62"
"ARM00087480","ROSARIO, AR","2016-04-10","0.01",,"62","69","59"
"ARM00087480","ROSARIO, AR","2016-04-11","0.59",,"61",,"55"
"ARM00087480","ROSARIO, AR","2016-04-12","0.01",,"66","69","56"
"ARM00087480","ROSARIO, AR","2016-04-13","0.83",,"67",,
"ARM00087480","ROSARIO, AR","2016-04-14","0.00",,"71",,"66"
"ARM00087480","ROSARIO, AR","2016-04-15","0.71",,"78",,"69"
"ARM00087480","ROSARIO, AR","2016-04-16","0.20",,"76","90",
"ARM00087480","ROSARIO, AR","2016-04-17","0.03",,"66","82",
"ARM00087480","ROSARIO, AR","2016-04-18","0.00",,"60","68","55"
"ARM00087480","ROSARIO, AR","2016-04-19","0.87",,"61",,"55"
"ARM00087480","ROSARIO, AR","2016-04-20","0.00",,"58",,"48"
"ARM00087480","ROSARIO, AR","2016-04-21",,,"63",,"51"
"ARM00087480","ROSARIO, AR","2016-04-22",,,"61","76",
"ARM00087480","ROSARIO, AR","2016-04-23",,,"69",,"61"
"ARM00087480","ROSARIO, AR","2016-04-24",,,"66","79",
"ARM00087480","ROSARIO, AR","2016-04-25","0.63",,"54","70",
"ARM00087480","ROSARIO, AR","2016-04-26","0.12",,"50",,"41"
"ARM00087480","ROSARIO, AR","2016-04-27","0.00",,"48","58","30"
"ARM00087480","ROSARIO, AR","2016-04-28",,,"47",,"35"
"ARM00087480","ROSARIO, AR","2016-04-29",,,"51",,"39"
"ARM00087480","ROSARIO, AR","2016-04-30",,,"49","65",
"ARM00087480","ROSARIO, AR","2016-05-01",,,"52",,"41"
"ARM00087480","ROSARIO, AR","2016-05-02",,,"56",,"48"
"ARM00087480","ROSARIO, AR","2016-05-03",,,"57","67","52"
"ARM00087480","ROSARIO, AR","2016-05-04","0.00",,"57",,"45"
"ARM00087480","ROSARIO, AR","2016-05-05",,,"57","69","51"
"ARM00087480","ROSARIO, AR","2016-05-06","0.01",,"59",,"54"
"ARM00087480","ROSARIO, AR","2016-05-07","0.00",,"57","64","49"
"ARM00087480","ROSARIO, AR","2016-05-08","0.00",,"59",,"52"
"ARM00087480","ROSARIO, AR","2016-05-09","0.00",,"63",,
"ARM00087480","ROSARIO, AR","2016-05-10",,,"60","70","55"
"ARM00087480","ROSARIO, AR","2016-05-11","0.00",,"59","67","56"
"ARM00087480","ROSARIO, AR","2016-05-12",,,"56","62","53"
"ARM00087480","ROSARIO, AR","2016-05-13",,,"55","61","49"
"ARM00087480","ROSARIO, AR","2016-05-14",,,"56","62","51"
"ARM00087480","ROSARIO, AR","2016-05-15","0.12",,"56","63","53"
"ARM00087480","ROSARIO, AR","2016-05-16","0.00",,"53","59",
"ARM00087480","ROSARIO, AR","2016-05-17","0.00",,"46","58","38"
"ARM00087480","ROSARIO, AR","2016-05-18","0.00",,"50","58","40"
"ARM00087480","ROSARIO, AR","2016-05-19",,,"52",,"44"
"ARM00087480","ROSARIO, AR","2016-05-20",,,"54",,"44"
"ARM00087480","ROSARIO, AR","2016-05-21",,,"53","62","45"
"ARM00087480","ROSARIO, AR","2016-05-22",,,"50","62",
"ARM00087480","ROSARIO, AR","2016-05-23",,,"46","62","32"
"ARM00087480","ROSARIO, AR","2016-05-24",,,"52","62","35"
"ARM00087480","ROSARIO, AR","2016-05-25",,,"56",,"46"
"ARM00087480","ROSARIO, AR","2016-05-26",,,"54","66","45"
"ARM00087480","ROSARIO, AR","2016-05-27",,,"53","66",
"ARM00087480","ROSARIO, AR","2016-05-28","0.00",,"54","59","48"
"ARM00087480","ROSARIO, AR","2016-05-29","0.12",,"58",,"54"
"ARM00087480","ROSARIO, AR","2016-05-30","0.08",,"58",,"55"
"ARM00087480","ROSARIO, AR","2016-05-31","0.00",,"54","62",
"ARM00087480","ROSARIO, AR","2016-06-01",,,"49","59","42"
"ARM00087480","ROSARIO, AR","2016-06-02","0.00",,"48","58","40"
"ARM00087480","ROSARIO, AR","2016-06-03",,,"49","56","46"
"ARM00087480","ROSARIO, AR","2016-06-04","0.39",,"50","53","47"
"ARM00087480","ROSARIO, AR","2016-06-05","0.24",,"48","53","44"
"ARM00087480","ROSARIO, AR","2016-06-06","0.00",,"46",,"36"
"ARM00087480","ROSARIO, AR","2016-06-07",,,"52",,"37"
"ARM00087480","ROSARIO, AR","2016-06-08",,,"48","62","35"
"ARM00087480","ROSARIO, AR","2016-06-09",,,"49",,"36"
"ARM00087480","ROSARIO, AR","2016-06-10",,,"45","67","37"
"ARM00087480","ROSARIO, AR","2016-06-11",,,"43",,"28"
"ARM00087480","ROSARIO, AR","2016-06-12",,,"44",,"29"
"ARM00087480","ROSARIO, AR","2016-06-13",,,"48","61","33"
"ARM00087480","ROSARIO, AR","2016-06-14",,,"49",,"35"
"ARM00087480","ROSARIO, AR","2016-06-15",,,"52",,"39"
"ARM00087480","ROSARIO, AR","2016-06-16",,,"52","66",
"ARM00087480","ROSARIO, AR","2016-06-17",,,"47",,"33"
"ARM00087480","ROSARIO, AR","2016-06-18",,,"51","67","36"
"ARM00087480","ROSARIO, AR","2016-06-19",,,"50","67","37"
"ARM00087480","ROSARIO, AR","2016-06-20",,,"49","65","39"
"ARM00087480","ROSARIO, AR","2016-06-21",,,"44",,"34"
"ARM00087480","ROSARIO, AR","2016-06-22",,,"43",,"31"
"ARM00087480","ROSARIO, AR","2016-06-23",,,"47",,"33"
"ARM00087480","ROSARIO, AR","2016-06-24",,,"53","64","36"
"ARM00087480","ROSARIO, AR","2016-06-25",,,"50","61","45"
"ARM00087480","ROSARIO, AR","2016-06-26","0.75",,"50","54","46"
"ARM00087480","ROSARIO, AR","2016-06-27","0.91",,"50","54",
"ARM00087480","ROSARIO, AR","2016-06-28","0.01",,"49",,"45"
"ARM00087480","ROSARIO, AR","2016-06-29","0.00",,"50",,"41"
"ARM00087480","ROSARIO, AR","2016-06-30",,,"55","64","42"
"ARM00087480","ROSARIO, AR","2016-07-01","0.00",,"56","61","53"
"ARM00087480","ROSARIO, AR","2016-07-02","0.00",,"55","58","53"
"ARM00087480","ROSARIO, AR","2016-07-03","0.12",,"54","57","53"
"ARM00087480","ROSARIO, AR","2016-07-04","0.31",,"53","56","51"
"ARM00087480","ROSARIO, AR","2016-07-05","0.00",,"51","55","48"
"ARM00087480","ROSARIO, AR","2016-07-06",,,"52",,"42"
"ARM00087480","ROSARIO, AR","2016-07-07",,,"54",,"40"
"ARM00087480","ROSARIO, AR","2016-07-08",,,"51","72","41"
"ARM00087480","ROSARIO, AR","2016-07-09",,,"55","65","42"
"ARM00087480","ROSARIO, AR","2016-07-10","0.00",,"55","63","52"
"ARM00087480","ROSARIO, AR","2016-07-11",,,"55","59","53"
"ARM00087480","ROSARIO, AR","2016-07-12",,,"54",,"46"
"ARM00087480","ROSARIO, AR","2016-07-13",,,"49","63","40"
"ARM00087480","ROSARIO, AR","2016-07-14",,,"53",,"44"
"ARM00087480","ROSARIO, AR","2016-07-15",,,"49","61","42"
"ARM00087480","ROSARIO, AR","2016-07-16",,,"46","60","40"
"ARM00087480","ROSARIO, AR","2016-07-17",,,"40","52","32"
"ARM00087480","ROSARIO, AR","2016-07-18",,,"41","51","31"
"ARM00087480","ROSARIO, AR","2016-07-19",,,"43",,"32"
"ARM00087480","ROSARIO, AR","2016-07-20",,,"48","56","35"
"ARM00087480","ROSARIO, AR","2016-07-21",,,"46",,"35"
"ARM00087480","ROSARIO, AR","2016-07-22",,,"48",,"35"
"ARM00087480","ROSARIO, AR","2016-07-23",,,"52",,"38"
"ARM00087480","ROSARIO, AR","2016-07-24",,,"49","70","40"
"ARM00087480","ROSARIO, AR","2016-07-25",,,"50","57","43"
"ARM00087480","ROSARIO, AR","2016-07-26","0.51",,"49",,"45"
"ARM00087480","ROSARIO, AR","2016-07-27","0.00",,"47","53","42"
"ARM00087480","ROSARIO, AR","2016-07-28",,,"49",,"45"
"ARM00087480","ROSARIO, AR","2016-07-29",,,"49",,"42"
"ARM00087480","ROSARIO, AR","2016-07-30",,,"53",,"42"
"ARM00087480","ROSARIO, AR","2016-07-31",,,"56","64","44"
"ARM00087480","ROSARIO, AR","2016-08-01",,,"50","62","39"
"ARM00087480","ROSARIO, AR","2016-08-02",,,"51","59","43"
"ARM00087480","ROSARIO, AR","2016-08-03",,,"51",,"41"
"ARM00087480","ROSARIO, AR","2016-08-04",,,"56",,"45"
"ARM00087480","ROSARIO, AR","2016-08-05",,,"56","67","47"
"ARM00087480","ROSARIO, AR","2016-08-06","0.00",,"54",,"46"
"ARM00087480","ROSARIO, AR","2016-08-07",,,"53",,"40"
"ARM00087480","ROSARIO, AR","2016-08-08",,,"60","71","44"
"ARM00087480","ROSARIO, AR","2016-08-09",,,"53","72","37"
"ARM00087480","ROSARIO, AR","2016-08-10",,,"53","67","37"
"ARM00087480","ROSARIO, AR","2016-08-11",,,"57",,"43"
"ARM00087480","ROSARIO, AR","2016-08-12",,,"57",,"42"
"ARM00087480","ROSARIO, AR","2016-08-13",,,"61",,"47"
"ARM00087480","ROSARIO, AR","2016-08-14",,,"58","78","46"
"ARM00087480","ROSARIO, AR","2016-08-15",,,"60",,"49"
"ARM00087480","ROSARIO, AR","2016-08-16",,,"57","72","39"
"ARM00087480","ROSARIO, AR","2016-08-17",,,"57","72","43"
"ARM00087480","ROSARIO, AR","2016-08-18",,,"54",,"36"
"ARM00087480","ROSARIO, AR","2016-08-19",,,"55","72","44"
"ARM00087480","ROSARIO, AR","2016-08-20",,,"54","65","44"
"ARM00087480","ROSARIO, AR","2016-08-21",,,"47",,"32"
"ARM00087480","ROSARIO, AR","2016-08-22",,,"52",,"36"
"ARM00087480","ROSARIO, AR","2016-08-23",,,"55","73","41"
"ARM00087480","ROSARIO, AR","2016-08-24",,,"61",,"45"
"ARM00087480","ROSARIO, AR","2016-08-25",,,"63",,"46"
"ARM00087480","ROSARIO, AR","2016-08-26",,,"68",,"54"
"ARM00087480","ROSARIO, AR","2016-08-27","0.00",,"57","81",
"ARM00087480","ROSARIO, AR","2016-08-28","1.65",,"49","56","43"
"ARM00087480","ROSARIO, AR","2016-08-29","0.00",,"47","57","41"
"ARM00087480","ROSARIO, AR","2016-08-30",,,"50",,"38"
"ARM00087480","ROSARIO, AR","2016-08-31",,,"54",,"42"
"ARM00087480","ROSARIO, AR","2016-09-01","0.00",,"53","70","47"
"ARM00087480","ROSARIO, AR","2016-09-02",,,"48",,"39"
"ARM00087480","ROSARIO, AR","2016-09-03",,,"47","59","34"
"ARM00087480","ROSARIO, AR","2016-09-04",,,"47","57","36"
"ARM00087480","ROSARIO, AR","2016-09-05","0.08",,"49","55","44"
"ARM00087480","ROSARIO, AR","2016-09-06","0.02",,"50",,"40"
"ARM00087480","ROSARIO, AR","2016-09-07","0.00",,"51",,"38"
"ARM00087480","ROSARIO, AR","2016-09-08",,,"54",,"37"
"ARM00087480","ROSARIO, AR","2016-09-09",,,"62",,"46"
"ARM00087480","ROSARIO, AR","2016-09-10",,,"62",,"45"
"ARM00087480","ROSARIO, AR","2016-09-11",,,"68","81","53"
"ARM00087480","ROSARIO, AR","2016-09-12","0.35",,"67","81","61"
"ARM00087480","ROSARIO, AR","2016-09-13","0.16",,"57","68",
"ARM00087480","ROSARIO, AR","2016-09-14","0.00",,"56","65","48"
"ARM00087480","ROSARIO, AR","2016-09-15",,,"58",,"39"
"ARM00087480","ROSARIO, AR","2016-09-16",,,"62",,"46"
"ARM00087480","ROSARIO, AR","2016-09-17",,,"64","74","50"
"ARM00087480","ROSARIO, AR","2016-09-18",,,"63","72","54"
"ARM00087480","ROSARIO, AR","2016-09-19",,,"54","69","40"
"ARM00087480","ROSARIO, AR","2016-09-20",,,"61",,"49"
"ARM00087480","ROSARIO, AR","2016-09-21",,,"65",,"56"
"ARM00087480","ROSARIO, AR","2016-09-22",,,"69",,"54"
"ARM00087480","ROSARIO, AR","2016-09-23",,,"57","87","45"
"ARM00087480","ROSARIO, AR","2016-09-24","0.12",,"54","63","49"
"ARM00087480","ROSARIO, AR","2016-09-25","0.08",,"51",,"35"
"ARM00087480","ROSARIO, AR","2016-09-26","0.00",,"61",,"45"
"ARM00087480","ROSARIO, AR","2016-09-27",,,"66",,"50"
"ARM00087480","ROSARIO, AR","2016-09-28",,,"68",,"53"
"ARM00087480","ROSARIO, AR","2016-09-29","0.01",,"57","84",
"ARM00087480","ROSARIO, AR","2016-09-30","0.16",,"59",,"53"
"ARM00087480","ROSARIO, AR","2016-10-01","0.00",,"60",,"46"
"ARM00087480","ROSARIO, AR","2016-10-02",,,"64","73","58"
"ARM00087480","ROSARIO, AR","2016-10-03",,,"62",,"51"
"ARM00087480","ROSARIO, AR","2016-10-04",,,"69",,"61"
"ARM00087480","ROSARIO, AR","2016-10-05","1.73",,"60","79",
"ARM00087480","ROSARIO, AR","2016-10-06","0.12",,"57","67","49"
"ARM00087480","ROSARIO, AR","2016-10-07","0.00",,"60",,"54"
"ARM00087480","ROSARIO, AR","2016-10-08","0.00",,"58","71","44"
"ARM00087480","ROSARIO, AR","2016-10-09",,,"64",,"48"
"ARM00087480","ROSARIO, AR","2016-10-10","0.08",,"60","78","57"
"ARM00087480","ROSARIO, AR","2016-10-11","0.12",,"63",,"48"
"ARM00087480","ROSARIO, AR","2016-10-12","0.00",,"67","78","58"
"ARM00087480","ROSARIO, AR","2016-10-13",,,"67","76",
"ARM00087480","ROSARIO, AR","2016-10-14",,,"70",,"59"
"ARM00087480","ROSARIO, AR","2016-10-15","0.87",,"70","84","61"
"ARM00087480","ROSARIO, AR","2016-10-16","0.75",,"70",,"61"
"ARM00087480","ROSARIO, AR","2016-10-17","0.00",,"67","81","58"
"ARM00087480","ROSARIO, AR","2016-10-18","0.08",,"63","75","59"
"ARM00087480","ROSARIO, AR","2016-10-19","1.46",,"61","65",
"ARM00087480","ROSARIO, AR","2016-10-20","0.08",,"57","66","53"
"ARM00087480","ROSARIO, AR","2016-10-21","0.00",,"58",,"48"
"ARM00087480","ROSARIO, AR","2016-10-22",,,"62",,"52"
"ARM00087480","ROSARIO, AR","2016-10-23",,,"69",,"61"
"ARM00087480","ROSARIO, AR","2016-10-24",,,"68","79","62"
"ARM00087480","ROSARIO, AR","2016-10-25","0.08",,"67","74","64"
"ARM00087480","ROSARIO, AR","2016-10-26","0.03",,"64","69","61"
"ARM00087480","ROSARIO, AR","2016-10-27","0.00",,"59","67","48"
"ARM00087480","ROSARIO, AR","2016-10-28",,,"57",,"42"
"ARM00087480","ROSARIO, AR","2016-10-29",,,"65",,"52"
"ARM00087480","ROSARIO, AR","2016-10-30",,,"70",,"57"
"ARM00087480","ROSARIO, AR","2016-10-31","0.12",,"71","83","63"
"ARM00087480","ROSARIO, AR","2016-11-01","0.20",,"64","78","58"
"ARM00087480","ROSARIO, AR","2016-11-02","0.02",,"58",,"46"
"ARM00087480","ROSARIO, AR","2016-11-03","0.00",,"63",,"47"
"ARM00087480","ROSARIO, AR","2016-11-04",,,"72",,"53"
"ARM00087480","ROSARIO, AR","2016-11-05",,,"73","92","61"
"ARM00087480","ROSARIO, AR","2016-11-06",,,"77","89","62"
"ARM00087480","ROSARIO, AR","2016-11-07",,,"73","89","64"
"ARM00087480","ROSARIO, AR","2016-11-08","0.00",,"68","78",
"ARM00087480","ROSARIO, AR","2016-11-09",,,"74",,"65"
"ARM00087480","ROSARIO, AR","2016-11-10","0.00",,"66","81","49"
"ARM00087480","ROSARIO, AR","2016-11-11","0.00",,"68","79","53"
"ARM00087480","ROSARIO, AR","2016-11-12",,,"69",,"51"
"ARM00087480","ROSARIO, AR","2016-11-13",,,"67","84",
"ARM00087480","ROSARIO, AR","2016-11-14",,,"70",,"58"
"ARM00087480","ROSARIO, AR","2016-11-15",,,"76",,"62"
"ARM00087480","ROSARIO, AR","2016-11-16","0.51",,"64","89","57"
"ARM00087480","ROSARIO, AR","2016-11-17","0.03",,"61",,"51"
"ARM00087480","ROSARIO, AR","2016-11-18","0.00",,"57",,"42"
"ARM00087480","ROSARIO, AR","2016-11-19",,,"65",,"51"
"ARM00087480","ROSARIO, AR","2016-11-20",,,"68",,"58"
"ARM00087480","ROSARIO, AR","2016-11-21",,,"65","81","53"
"ARM00087480","ROSARIO, AR","2016-11-22",,,"62","74","45"
"ARM00087480","ROSARIO, AR","2016-11-23",,,"67",,"48"
"ARM00087480","ROSARIO, AR","2016-11-24",,,"71","82","56"
"ARM00087480","ROSARIO, AR","2016-11-25","0.00",,"79",,"65"
"ARM00087480","ROSARIO, AR","2016-11-26",,,"74","89",
"ARM00087480","ROSARIO, AR","2016-11-27",,,"73",,"63"
"ARM00087480","ROSARIO, AR","2016-11-28",,,"71","83",
"ARM00087480","ROSARIO, AR","2016-11-29",,,"72",,"57"
"ARM00087480","ROSARIO, AR","2016-11-30",,,"76","85","65"
"ARM00087480","ROSARIO, AR","2016-12-01",,,"76",,"63"
"ARM00087480","ROSARIO, AR","2016-12-02",,,"75","86","64"
"ARM00087480","ROSARIO, AR","2016-12-03","0.00",,"79",,"64"
"ARM00087480","ROSARIO, AR","2016-12-04",,,"81","92","68"
"ARM00087480","ROSARIO, AR","2016-12-05",,,"79","90","68"
"ARM00087480","ROSARIO, AR","2016-12-06",,,"72","90","58"
"ARM00087480","ROSARIO, AR","2016-12-07",,,"75",,"59"
"ARM00087480","ROSARIO, AR","2016-12-08","0.00",,"74","89",
"ARM00087480","ROSARIO, AR","2016-12-09",,,"69","80","57"
"ARM00087480","ROSARIO, AR","2016-12-10",,,"77",,"56"
"ARM00087480","ROSARIO, AR","2016-12-11",,,"78","93","67"
"ARM00087480","ROSARIO, AR","2016-12-12",,,"82",,"63"
"ARM00087480","ROSARIO, AR","2016-12-13","0.47",,"73","100","61"
"ARM00087480","ROSARIO, AR","2016-12-14","0.00",,"67","80","51"
"ARM00087480","ROSARIO, AR","2016-12-15",,,"72",,"58"
"ARM00087480","ROSARIO, AR","2016-12-16",,,"75",,"62"
"ARM00087480","ROSARIO, AR","2016-12-17",,,"81",,"64"
"ARM00087480","ROSARIO, AR","2016-12-18",,,"77","96",
"ARM00087480","ROSARIO, AR","2016-12-19","0.01",,"74",,"55"
"ARM00087480","ROSARIO, AR","2016-12-20","0.00",,"76",,
"ARM00087480","ROSARIO, AR","2016-12-21",,,"80",,"62"
"ARM00087480","ROSARIO, AR","2016-12-22",,,"79","95","69"
"ARM00087480","ROSARIO, AR","2016-12-23","0.98",,"72","86","65"
